date,text,ton
1389689911,Интернет-банк Сбербанка обновился,1
1406580780,WSJ: в список санкций ЕС будут включены Сбербанк и ВТБ: Евросоюз готовится включить в санкционный список из-за... http://t.co/FBwTV0SPZ0,-1
1406721160,"В Астраханском регионе награжден 13-тысячный абонент «Ростелекома», получающий услуги связи по оптическим техн... http://t.co/JcjeFT3AuL",1
1406576435,А ничего что МТС в одностороннем порядке меняет условия тарифного плана и не уведомляет об этом абонентов?...http://t.co/kEDeLjhcYx,-1
1406507775,калькулятор кредита наличными сбер банк http://t.co/udGo511qTT,0
1389820282,"Сбербанк выясняет, каким образом документы оказались на свалке /  / В Ижевске сотрудники Удмуртского отделения Сб.. http://t.co/3DRGh44ePA",-1
1387120324,"@kokorev_a, напишите,пожалуйста,замечания по работе Интернет-услуг подробнее,указав №МТС,контактный№ и точный адрес,проведем проверку. #МТС",0
1387339804,расчет ипотеки онлайн втб 24 http://t.co/GD7z52Ch67,0
1406693264,"США ввели санкции против ВТБ, Россельхозбанка, Банка Москвы и Объединенной судостроительной корпорации",-1
1387790110,Сбербанк запустил новую версию сайта,1
1407602032,Не связывайтесь со @sberbank Подозрение в мошенничестве. В понедельник ввожу санкции.,-1
1389443881,"RT @andre_sokolov: @DrRu87 Сбербанк - самый убогий банк за всю свою историю после Сберкассы. Его надо поместить в энциклопедию, в статью не…",-1
1387880530,"И так сбербанк,почта России,спср,билайн, мой персональный ад",-1
1406877673,"@ru_mts Наянов Олег Алексеевич +79176389635 31.07.2014 Сомневаюсь, что сможете мне помочь. Просто огорчает, что абонент может так попасть.",-1
1387296486,получение кредита в втб 24 http://t.co/esAaxBgXTz,0
1388398594,"Сбербанк России как был мошенников и вором так и остаются им быть.
http://t.co/0aAsUAFoBo http://t.co/QcgFWMgFNX",-1
1387258445,втб 24 автокредит по госпрограмме http://t.co/8zyOYNVAmW,0
1387772785,"Пришёл в Сбербанк насчёт карточки, всё быстро и оперативно решили. Даже неожиданно как-то, рад за них ну и за себя тоже.",1
1406634882,http://t.co/EEV38d2DE0 Как оформить кредит в сбер банке,0
1407324928,"КАК ЗВОНИТЬ ПО-РУССКИ? ПРОВЕРЯЕМ СВЯЗЬ МТС В КРЫМУ! / Сейчас ходит информация, что с 5 августа все украинские .. http://t.co/qhfRxgnI0o",0
1387214528,сбербанк процент по ипотечному кредиту http://t.co/NyARmy7ffb,0
1406989252,"Дер мегафон. За пределами домашнего региона 9,9 руб за мегабайт.",0
1406273451,"В альбоме появились фотки с визита блогеров и журналистов в Билайн, на Взлетную 3 в Красноярске! Смотрим, радуе.. http://t.co/5LK6BekxbK",0
1406814341,"@megafonru Здравствуйте! Не могли бы вы подсказать, почему в городе Муроме Владимирской области очень низкая скорость мобильного интернета?",-1
1407052562,"@pashamasha Новые тарифы от МТС. Тариф Деревенский: абонентская плата  4 яйца, подключение  телега навоза!",-1
1406327736,бланк на госпошлину загранпаспорта в сбербанк http://t.co/xYbDjVno8y #в #бланк,0
1407648071,RT @usivaluzo: Сбербанк заблокирует все банкоматы,-1
1389944524,http://t.co/ZKtfyjFLdI | Онлайн Заявка на #кредит в райффайзенбанк,0
1407703603,Кредит по карте альфа банка http://t.co/1ccdMTCTri,0
1406924691,Августовские санкции к российским госбанкам не должны отразиться на их клиентах. Хотя Сбербанк с сожалением воспринимает факт введения санк,0
1387980057,"""Калининградское отделение ОАО «Сбербанк России» приступает к выплатам страхового возмещения вкладчикам АКБ «И.. http://t.co/EEnm0dns6c",0
1407418211,кредитная карта альфа банка,0
1406726848,С пнд сокращена из #МТС после  декретного.Уже перевели деньги. Отзывчивые люди и своевременные выплаты-это была отличная работа!!,1
1406575575,По какому адресу взять кредит в альфабанке http://t.co/TpVDuHwURO,0
1387356190,RT @kanipbsike: Оплачивать услуги в Сбербанке стало проще,1
1407505700,ипотечный калькулятор в россельхозбанке http://t.co/hQp2CP1Ho1,0
1387855505,Кредит онлайн в сбербанке россии: кредит онлайн в сбербанке россии http://t.co/VpP4e0cZov,0
1406593668,RT @S_pjlowec: Сбербанк и ВТБ могут попасть в санкционный список Евросоюза из-за ситуации на Украине. Это резко ограничит деятельность кред…,-1
1407496100,жилищный кредит россельхозбанк калькулятор http://t.co/K9shUmKcJ6,0
1388226752,http://t.co/ABpRFIMe8i Тяжело ли получить кредит в сбербанке,0
1406570980,В Луганске террористы ЛНР ограбили «Райффайзен банк Аваль» на несколько миллионов гривен http://t.co/EOgJC7LReI,-1
1406910761,Настройка сим карты мегафон http://t.co/hSQaa9RKAo,0
1389503644,второй день в смс викторину билайн играю за 19 р в день ( ) (личный опыт) (5 ответы),0
1389783798,"Греф поставил рубль на 11-е место по надежности в мире http://t.co/CWLbukcxeq
Президент Сбербанка... http://t.co/n3f0ZTHG5G",0
1387287882,&amp;quot;Мегафон&amp;quot; и &amp;quot;Билайн&amp;quot; выпустят дешёвые смартфоны на Firefox OS,0
1406721160,"«Ростелеком» выступил партнером мероприятия «Карапузы, на старт!»: «Ростелеком» выступил партнером Первенства ... http://t.co/ANlAF6CjZy",0
1387217764,где оформить кредит в сбербанке http://t.co/H9eW2hx4Lu,0
1406646240,"""Киевстар"" и МТС договорились об условиях взаимного соединения сетей",0
1406871734,"США во вторник, 29 июля, ввели санкции против Россельхозбанка, ВТБ и подконтрольного ему Банка Москвы. Об этом сообщается на официальном са",-1
1407477051,@sberbank Какому идиоту пришло в голову учить меня платить на сотовый в час тридцать ночи? Кто планирует у вас СМС-спам?,-1
1407247165,"RT @StudMedia: В оккупированном Симферополе прекратил работу мобильный оператор МТС-Украина
#МТС #АРК #Крым #крымнаш #оккупация http://t.co…",-1
1407744139,#жизненное На всём постсоветском пространстве Сбербанк России считается одним из самых крупных... http://t.co/KgzMNIOBe3 #новостиДня,1
1407544016,что проверяет банк москвы при кредите http://t.co/raPcqZPRgo,0
1406817170,"Компания ""Мобильные ТелеСистемы"" (МТС) объявила о запуске в коммерческую эксплуатацию сети ""четвертого поколения"" (4G) LTE в Нижегородской",1
1406526748,Банк москвы онлайн заявка на кредит наличными http://t.co/oecZNxg3Bq,0
1406361434,14 команда (команда мечты). / #велокэшинг #велобилайн http://t.co/jyPx3xwFlh,0
1406697438,"@MegaFonHelp @megafonru @nnikiforov В д.Картино Ленинского р-на МО отсутствует связь. Постоянные обрывы соединения , 3G нет.",-1
1387122475,интернет мтс http://t.co/jfX3KGRfps Samsung,0
1407159629,"А спонсор этого твита - билайн
Билайн - срал я на вашу передачу данных в Перово",-1
1386933255,Заявка в МТС http://t.co/jw4FNScLCH,0
1407681994,"За 7 месяцев текущего года Сбербанк заработал 222, 1 млрд рублей",0
1389782375,Сбербанк назвал самые надежные валюты,0
1406880656,МегаФон обеспечил связью участников кругосветного путешествия,1
1406502034,взять кредитв сбербанк россии http://t.co/OSbR46YiFH,0
1407555706,"В число компаний, против которых Евросоюз договорился ввести санкции из-за ситуации на Украине, попали Сбербанк и ВТБ. Об этом пишет в поне",-1
1407707676,RT @tunefyxowuz: http://t.co/gBiPr0S8fj Банк Москвы решил продать белорусскую «дочку»,0
1388854329,@Beeline_RUS да все верно,0
1388132480,"В Альфа банке БЕСПРОЦЕНТНЫЙ кредит на 100 дней 16000р обошёлся мне потерей 2300р. Я же не знал, что снимать с карточки деньги нельзя. Ха-ха.",-1
1406377898,"«МТС» перед запуском спутниковой платформы.
Несмотря на насыщение российского рынка спутникового телевидения, в ближайшее время в стране мо",0
1386930782,RT @netovetz: В контекстной рекламе на svpressa.ru при наведении курсора на слово Евросодом вылезает баннер Райффайзенбанка http://t.co/VRn…,0
1387360651,"приходит недавно смс-ка от Билайна,типо ""общайтесь с друзьями в 3 раза больше."" Это очень х",0
1407241221,"""МТС Украина"": У абонентов Крыма нет связи по техническим причинам http://t.co/queDdKSvE0",-1
1387368963,рассчитать платеж по кредиту сбербанк http://t.co/lJA57KkRqw,0
1406436980,"Перешел на новый тариф Билайн ""Все за 300"". Раньше платил 650р. Сейчас трафика не -+,4, а 2 Гб. Минут поменьше правда.",0
1406442945,"Поэтому открыл он сбор..закрыл он сбор..какая разница..Я знаю,где стоит банкомат Альфабанка..Антон! Маша! Пусть вам ПОВЕЗЕТ!!",0
1386866869,@Beeline_RUS а вот почему при движении от Полежаевской до Кузьминок у вас E и иногда 3G а у @MegaFonCorp и@ru_mts LTE?) а ваше на плакатах!),1
1406874271,http://t.co/BhUtycWlYH Взять кредит в втб 24 пермь,0
1387475852,Когда там 4G врубят на #МТС?,0
1387517286,Кредитная карта втб 24 дать заявку http://t.co/h1eKMLq4GW,0
1406436203,Компания Tele2 подвела итоги одного из самых масштабных проектов в истории компании - «Скажи свое слово».,0
1386579333,@OccorisRT Мы обязательно направим Ваше предложение в соответствующее подразделение Компании.Оно будет учтено. #билайн,0
1388176235,"ВТБ и Сбербанк предоставят ""Ростелекому"" кредиты на общую сумму 20 млрд руб.",0
1387356378,Сбербанк предлагает ипотеку в Серпухове: Среднерусский банк Сбербанка России и ООО… http://t.co/wG7H64rCuM,0
1388211278,Вот за что я люблю мамину работу..Сбербанк радует как никогда,1
1407089904,Кредитная карта онлайн альфа банк http://t.co/p4zjTvF235,0
1406568393,@Beeline_RUS @avpopovskiy извиняюсь. Заработало! Спасибо!!!,1
1407875982,"@navalny а что он пишет, что сбер включили в лист?",0
1406868221,"Новым санкциям со стороны США подверглись ВТБ, Банк Москвы и Россельхозбанк http://t.co/M4tjaHyfez",-1
1407361854,Банк втб 24 кредиты на жилье http://t.co/2QzAdqAGzC,0
1389074193,Образец справка из сбербанка о закрытии кредита http://t.co/hFsF5eNrhp,0
1387771175,"В 2013 году МТС увеличила количество базовых станций на 13% за счет 3G и LTE: Москва, РФ, — ОАО «Мобильные Тел... http://t.co/a1yixy7hLB",0
1406682360,"Это не санкции. Это херня полная. Тьфу. Где сбер? Какие втб, банк москвы и россельхоз? Кто чо курит в белом доме? Это как слону дробина",0
1407530326,Кредиты сбербанк в курске http://t.co/k3p2nOj60U,0
1389692825,стандарты сервиса сбербанка http://t.co/w8SOlFZowD,0
1406820960,"@Aphazel Мы сейчас как раз этим и занимаемся! Скажите, в каком регионе подключен Ваш номер/номера? #билайн",0
1387518603,"RT @sizarimor: У меня стоит тарифный план ""GO"" на билайн,",0
1407542175,Санкт петербург сбербанк кредиты http://t.co/8qLg6OEpp7,0
1407069389,@ru_mts @3D_pop_corn @mrgolden_ ну почему мне МТС не пишет? :с,-1
1389126666,"Билайн, гори в аду",-1
1387725179,RT @Madalroli: Билайн запустил в Москве LTE-сеть,0
1386468378,настройки iptv beeline на планшете android http://t.co/vgsv98Zz5G,0
1407596809,анкеты для оформления кредита в россельхозбанке http://t.co/cVcedJqORG,0
1387194961,"RT @nejecasarym: Хотел было запостить: ""Ха. Удалось запустить usb-модем beeline на убунту без проблем. Эти ваши линуксы таки доставляют.""",1
1407718240,Кредитные карты банка альфа банк http://t.co/vNPdYdOQXV,0
1406535665,"Приморские абоненты МТС могут говорить за рубежом за счет собеседника. Для собеседника, принимающего вызов за свой счет, стоимость минуты б",1
1387862335,#Билайн сделал нам приятный подарок! Назвали лошадку Яшей) http://t.co/EuXVj6zByO,1
1387214046,кредит для бизнеса втб 24 http://t.co/uBbPrjAwwC,0
1387284490,RT @prophetsaidhisa: Вымпелком в Москве запустил полномасштабную сеть LTE,1
1406865830,образец заявления на сбербанк при незачислении денег на карту http://t.co/RAA7V2AG9v #при #сбербанк,0
1406537791,"Жалоба / отзыв: Ростелеком - Не работает интернет | Книга жалоб и отзывов. Доска позора. Претензии, обзоры, жалобы, отзывы | доскажалоб.рф",-1
1386466847,RT @rawidutogudo: У МТС проблемы со связью из-за замены оборудования,-1
1406593115,Совершенствование бухгалтерского учета кредитных операций в оао россельхозбанк http://t.co/NwPDBBpXTZ,0
1407052864,Я.Новости | Финансы: Сбербанк с сожалением воспринимает введение санкций со стороны ЕС http://t.co/H8O0kVbX8h,0
1406901921,"МТС подписала мировое соглашение с Узбекистаном, в соответствии с которым оператор планирует возобновить оказание услуг мобильной связи на",1
1389171003,RT @xutelermur: услуга позвони мне билайн http://t.co/TIsFviMf6z,0
1407547943,автокредит сбербанк алматы http://t.co/p9EPjWTNR6,0
1388490413,http://t.co/heeR3dbikM Оформить кредитную карту альфа банка,0
1389612516,#RuFollow «вымпелком» ликвидировал отставание от конкурентов по качеству связи #новости,1
1389616474,"RT @pereverzeva_n: Сбербанк совершил повторное списание с карт ряда клиентов
❤️#ДавайПофолловимся
❤️#ХочуЧитатьВсех",-1
1388765435,"@eNerGy_33, надеемся, что в устной беседе сотрудник предоставил всю информацию.#билайн",0
1407020481,RT @tiyiti: кредитная карта газпромбанка отзывы http://t.co/xLvQpsV8uc,0
1386526078,ВТБ 24 #ДимаЖиви,0
1406380567,http://t.co/PZStG7fnAJ Альфа банк взять второй кредит по зарплатной карте,0
1387191311,RT @Beeline_RUS: Положите под ёлку приятный подарок! 4G USB-модем #Билайн + SIM и 1 месяц интернета за 1150 руб http://t.co/4Mj2EeefoL http…,0
1407120013,"RT @Alina2650: Я долго размышлял над одним вопросом, но так и не нашел ответа. Почему на логотипе МТС изображено яйцо в квадрате???",0
1406368918,"RT @ukrgorlovka: ""@KaFa721: @ukrgorlovka #МТС Дебальцево,Кр.луч лежит""",-1
1387296486,кредиты в рязани сбербанк http://t.co/ur7nwhY4Ax,0
1407553226,Банк москвы возможнось получения кредита http://t.co/Bo8T1WbaVG,0
1406941634,"Мне нравится ""Фиксики. 27-я серия - ""Гирлянда"" [0+]"" на канале ""Детский"" #Интерактивное ТВ, #Ростелеком",0
1406728284,http://t.co/JDZtau5h1J Взять кредит сбербанк официальный сайт,0
1387215021,http://t.co/3daR193uVs Казахстан билайн интернет http://t.co/E4jSOhLLjp,0
1406692769,"RT @aida_dobby: http://t.co/GodVJI3yAe Старые тарифы ""Мегафона"" подорожают для москвичей на 20%",-1
1388131214,«Билайн» включил LTE для владельцев iPhone,0
1387531166,В проекте бюджета на 2014 год будет заложено 6 миллиардов гривен для возвращения сбережений граждан в Сбербанке СССР. Соответствующее...,0
1407809655,События предстоящей недели: показатели ВВП за 2к14 и данные о размере ИПЦ за июль http://t.co/v66UOSSsov #втб #ввп #ипц #банки,0
1387689605,RT @zudevukav: карта аэрофлот бонус сбербанк http://t.co/JfwEv7UF0z,0
1386483869,МТС желает мне хорошего дня! Ну надо же http://t.co/BLOxp1uz52,1
1387521876,"Полиция Краснодара ищет грабителя ""МТС Банк"" http://t.co/PEKB8OkWkH",0
1407392097,"Попавшие под санкции банки попросили денег у государства /  / Газпромбанк и Россельхозбанк, попавшие под санкции .. http://t.co/a30RSOEebc",-1
1406804553,"Абоненты компании «Ростелеком&amp;nbsp;&amp;nbsp;Армения» смогут отныне осуществлять платежи за услуги не только посредством мгновенных систем, но",0
1386597335,"Заметил, что когда запускаю Билайн Интернет дома, MediaPlayer Classic и Pidgin (это я делаю одновременно практически), то",0
1407185352,http://t.co/oK4TexjknA Как получить кредит в россельхозбанке фермеру,0
1406678296,Сайт ChaikNews.ru и компания «МегаФон» теперь партнеры,0
1406893253,RT @MasakiKost: Я ЭТОГО ВСЮ ЖИЗНЬ ЖДАЛ! Мегафон ты отстой!!! ,-1
1388407374,Плюсы и минусы кредитных карт Сбербанка http://t.co/5w6UA9KnM7,0
1388147118,"билайн конечно логичен как никогда..у меня не работает интернет,но они пишут мне в твиттере...",-1
1406514059,http://t.co/IfMQZL9Bae «МегаФон» поможет контролировать расходы на Интернет за границей,1
1406420167,"за сегодня эти двое успели раза 2-3 сказать друг другу: ""у меня СберБанк #RT",0
1407227643,«МТС-Украина» отключили в Крыму // SIM-карты российских операторов в Симферополе продаются с рук http://t.co/Zm2CIi52pE #бизнес,-1
1406528725,оао ростелеком нижний тагил http://t.co/ps6xRCAhKJ,0
1386760482,"@narodnaya_volya Светланка Калинкина, у меня был скайп - теперь нет. Мой моб. МТС 8-33-3821-05",0
1407625456,Банки москвы кредиты сбербанк http://t.co/oYYQaXEqHN,0
1406647218,"@ru_mts с 13 по 27 июля
номер +79871547330
Паничева Алена Владимировна
буду рада знать в чем тут дело)",0
1387774827,МТС — Моя Твоя Слушает #FF_RU,0
1387813971,"@sberbank Слышала, что якобы если снимаешь с денежного вклада  более 50000 руб., то с суммы, превышающей 50000 руб., нужно платить налог?",0
1386548711,RT @gokehonapomi: У МТС проблемы со связью из-за замены оборудования,-1
1387452908,@Beeline_RUS обращалась но вы бездействуете! Надоело ждать и слушать ваши извинения.,-1
1389945033,http://t.co/hOFq8eXYnM Как взять кредит в сбербанке что для этого нужно,0
1387625940,МТС готов дать айфонам LTE http://t.co/Jz19hrUXcl,0
1406578936,RT @APerevaloff: Сбербанк и ВТБ - это серьезно. По-взрослому уже. Запад есть Запад. Все по плану и системно. Step by step,0
1390122962,кредит в сбербанке екатеринбург http://t.co/Sn6xU9EYwO,0
1387201203,втб 24 калининград кредит http://t.co/brsPNwZZzT,0
1406500821,"RT @beeline_uz: Друзья, от всей души поздравляем вас с праздником Рамазан Хаит! Мира вашему дому, тепла, добра и благополучия! http://t.co/…",0
1407318011,RT @AppolonGod1980: Предварительный договор купли продажи земельного участка сбербанк http://t.co/cPWb7BEfsf,0
1406919880,Банкоматы втб 24 екатеринбург http://t.co/17kHQ6QW4C,0
1388071792,«Билайн» в этом году открыл около 150 офисов на Юге и Северном Кавказе http://t.co/7WazofEz0o,0
1406605428,"@Pjatak
Если санкции против Сбер и ВТБ, то всё, капец Макдональдсу!",0
1389911255,@belyaev_92 нахера тебе салон Билайна?)))),0
1407722327,Потребительский кредит сбербанк россии сургут http://t.co/4bILLtVAnC,0
1387264228,RT @CoppolaNey: Свыше 40 тысяч приморцев активно пользуется системой Сбербанк ОнЛ@йн,1
1386989011,RT @moqytasosubeju: http://t.co/EUr4pTQM9o приложения для телефона мтс 655,0
1386851392,"Альфа-Банк дополнил систему интернет-банкинга сервисом ""Мои Расходы"": В Интернет-банке ""Альфа-Клик"" добавлен н... http://t.co/VIDg8h1LPn",1
1387915824,http://t.co/f56rNSRHZu Google Apps доступен для корпоративных клиентов «Билайна»,0
1407233543,@Citizen_UKR @AlexGrishuk Байка МТС. Пора национализировать!,0
1406367130,К концу текущего года Ростелеком-Юг планирует увеличить цифровизацию в сети вплоть до 90%. ,1
1387689792,"Выкопав осенью картошку, почувствовал себя вкладчиком Сбербанка.
Сколько посадил, столько и выкопал.
И даже где-то немного нае*али.",-1
1406449364,"лол в шахтёрске упала сеть мтс, все звонят друг другу)",-1
1387216792,"Вчера было десять рублей, сейчас уже рубль. Билайн вы уроды..",-1
1388239662,При покупке в магазине неправильно ввела три раза пин-код Сбербанка.,0
1387009363,Смс от МТС заколебали,-1
1406636211,МТС сегодня прям подставляет с интернетом.,-1
1407020884,"Как МТС, ""Билайн"" и ""Мегафон"" защищают от мобильных мошенников. СЕКРЕТЫ",1
1407380425,Как настроить инет на мегафоне http://t.co/KZq1DLgRdd,0
1390196239,Акции сбербанка динамика 2013: Акции сбербанка динамика 2013 http://t.co/lAdVKxB49Z http://t.co/U0OO04Y5H4,0
1389962182,Сервисы и терминалы Сбербанка временно отключат 19 января http://t.co/vSyOhLZuJN,-1
1387774990,@kartashevalex @tcsbank сбербанк рулед!!1,1
1387344023,Неудобный онлайн-банк у Сбербанка с этими одноразовыми паролями.Пф. Почему бы оплату мобильной связи сделать без этого?скока лишних движений,-1
1406294390,СИМКУ МТС КУПИЛА,0
1388327553,ипотека сбербанк отзывы http://t.co/xISlnUlCHv #Раскрутка,0
1386419986,"— вот так в Билайне выглядит тариф ""до 100 мбит"".",0
1386331394,"RT @SPotresov: Жёнушка отожгла: Билайну надо в голосовое меню 0611 добавить ""Для перемещения в очереди на 10 позиций вперёд нажмите 8, цена…",0
1407547250,Ипотечные кредиты сбербанк иркутск http://t.co/KfMD8pg3G4,0
1386925001,А еще мне лень класть деньги на билайн. Вот просто лень,0
1387259042,сбербанк досрочное погашение потребительского кредита http://t.co/jdhEbMooY0,0
1407400267,"Хотел я, значит, перейти с Билайна на Мегафон. А они как только узнали, так сделали предложение, от которого не отказываются. Остаюсь)",1
1407124387,"В целом согласен. Сам плачу с сотового. Заметил, что у мегафона и мтс разные сообщения приходят. Комиссию не наблюдал на мегафоне.",1
1406575197,Уралсиб банк кредитная карта в подарок вкладчику http://t.co/bniSJNIFdj,0
1407022224,#RT Весь день нет сети!!! Ужас МТС меня подводит!! Иду завтра менять симку!,-1
1387460515,"@DmitriyLyalyuev @mts_ukraine #mts #fail это очень по-украински. Нам не понять, к счастью",0
1406833893,stragnicw Санкции ЕС не нарушили финансовую устойчивость Газпромбанка,1
1387542363,RT @Karisnore: МТС и Akamai ускоряют доступ пользователей к зарубежным сайтам,0
1388345160,"Всё о Кредитах Как начисляются проценты по кредитной карте сбербанка, если не погасил полностью долг во время ... http://t.co/olGXi9vwBp",0
1407161587,"Операторы заняли забавную позицию - якобы мы не правы, но при этом тот же Мегафон даже не проводил подобных мониторингов...",-1
1387192337,Сбербанк начал выплаты возмещений вкладчикам Волжского Социального Банка http://t.co/EeloxLwW2L,1
1387788423,RT @rozotinopad: У МТС проблемы со связью из-за замены оборудования,-1
1389889686,киров кредит потребительский сбербанк http://t.co/MBQ6Qzq0YR,0
1406858712,http://t.co/CYQ6NnNGin Сбербанк барнаул как взять кредит пенсионерке,0
1387289047,бланк заявления на кредит сбербанк http://t.co/DskrVpb2Sz,0
1387012093,"RT @fisinupewp: А у кого-нибудь есть выходы на базы телефонов? Это, видимо, московский билайн. Посмотреть бы, вдруг ФИО покажется",0
1406520015,"RT @qazevycifyl: Власти США в ночь на четверг ввели новые санкции против российских компаний и банков, включая ВЭБ, Газпромбанк, ""Роснефть""…",-1
1406816975,«Мегафон» перевел 40% оборотного капитала в гонконгские доллары,0
1389606910,Сбербанк признал повторное списание средств со счетов клиентов,0
1386398005,"RT @ru_mts: @Gosha25_18, уточните, пожалуйста, номер МТС, контактный номер и точный адрес (до улицы). Проведем проверку качества связи. ^НМ…",0
1406609390,"Журнал Global Finance признал Сбербанк Онлайн
лучшим розничным интернет-банком в России http://t.co/DgprKu076n",1
1406708308,"Заметки краеведа: ""Билайн"" совершенствует связь с учетом пожеланий а... http://t.co/56WAqZTjCg",1
1406879796,Внутридневной взгляд - Сбербанк http://t.co/wS586rROyL,0
1407888514,Банк москвы ярославль автокредит http://t.co/p5iedsir67,0
1389536355,"ч наши выпускники работают бизнес-тренерами в таких компаниях как:""спортмастер"", ""аскания"", ""сатурн-новосибирск"", ""сбербанк"", ""банк",0
1390182243,сбербанк в омске кредит http://t.co/uEuyRA08zZ,0
1406705637,http://t.co/Yx6YPuuSi3 сбербанк со скольки лет дают кредит,0
1406504620,Над Псковом прогремел «МегаФон» http://t.co/537WMMGUer,0
1406599830,банк москвы саратов http://t.co/02VyDhfJSk,0
1406522937,http://t.co/9sZXaJKZfl Восколько лет можно взять кредит в альфа банк,0
1407623413,авто кредит сбербанк отзывы http://t.co/pOODZS1zQ7,0
1406780534,"у меня теперь есть мегафон*__* завтра поболтаем, зай #RT",1
1407342143,"@max_Jr112 МТС Украина отключили полностью,а расейский работает на украинских вышках,но по тарифам Краснодара",-1
1406709725,"RT @bm_twit: О санкциях: БМ сориентирован на работу на внутреннем рынке, и от введенных санкций бизнес банка никак не страдает.",0
1387495356,"RT @statusik: Выкопав осенью картошку, почувствовал себя вкладчиком Сбербанка. Сколько посадил, столько и выкопал. И даже где-то немного на…",-1
1407149743,"RT @mobilreview: Билайн, перезапуск «Смарт 2 за 490» || http://t.co/4rkcicYI7q http://t.co/vTSaSsBJni",0
1406819587,"RT @kommersant: Под новые санкции Евросоюза попали Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк http://t.co/LMjdGBKPpB",-1
1386563269,http://t.co/3ozQeV5rrx кредит работающим пенсионерам в банке втб 24 спб,0
1389694583,"@Enemy_34 я спросила,оказывается не сразу!вроде через Сбербанк оплачивается)",0
1407697856,Казань сбербанк кредитный отдел http://t.co/piutL9pmzS,0
1406806694,http://t.co/XFaP3bwtgm «Банк Москвы» перестал быть генеральным спонсором «Амкара»,0
1406415272,мегафон 4g инструкция http://t.co/og3mNyB5nI #мегафон #инструкция,0
1389938643,В 2013 году Сбербанк аккредитовал в Байкальского регионе 180 новостроек http://t.co/taFyzr58Wh,0
1407055337,"@Beeline_RUS зря надеетесь:) в моем районе ваши планы развития меня не устроили, извините.",-1
1406610038,RT @balamot: Похоже Сбербанк и ВТБ попали в список некредитуемых больше в западных банках.Это равносильно исчезновению с карты мира бесслед…,-1
1406662793,"RT @stabilizec: Свежие шишки от США:

Банк Москвы 
Россельхозбанк
ВТБ http://t.co/fnj8Sk0RSf",-1
1406335372,«МТС-Украина» предупреждает о возможном прекращении работы в Крыму,-1
1407384693,"""Дочка"" МТС уходит из Крыма из-за ""непреодолимых технических проблем"" http://t.co/0vIBwQo06S",-1
1406863348,RT @mediakuzbass: «Россельхозбанк» намерен поддержать кузбасских аграриев http://t.co/aCPqmMQlwb,0
1389411900,«сбербанк-аст» стала лауреатом национальной премии «компания года 2013»,1
1406562538,Агентство АК&amp;M подтвердило Tele2 рейтинг кредитоспособности на уровне «А+».По итогам 2013 года ОАО «Теле2-Санкт-Петербург» продемонстрирова,1
1406713791,мтсн 81 98 скачать бесплатно http://t.co/ilB2C4UhUh,0
1406337775,RT @bucyxivadiso: Больше 500 гигабайт в сети 4G+/LTE за неделю скачали абоненты «МегаФона» в Кызыле,0
1407546456,http://t.co/5vTiGm7Gya Кемерово взять кредит банк москвы,0
1407066057,RT @harymazevyz: http://t.co/9TYgNFxJc2 Сбербанк застрахует имущество на полтриллиона рублей,0
1387209547,RT @zusuqiruvuj: давно это у мтс такие же стойки раздач сим-карт как у билайна в массовых скоплениях людей?,0
1389815033,образец доверенность в банк втб 24 http://t.co/q4oHYkl8Rk,0
1406635672,@ya_irishka @ru_mts согласен,0
1407340429,"Ещё пользуется Мегафоном по причине давно примелькавшегося у клиентов номера (она риэлтор), так с него не звонит, а деньги списываются.",-1
1407187023,"@Deva_Ann @sberbank та же фигня была, сходил в офис оформл вручную, в результате сделали две",-1
1389904325,банк втб 24 ипотечный кредит http://t.co/xy6CWpx0Gx,0
1406505298,100% #FollowBack Над Псковом прогремел «МегаФон»  #RT,0
1407026135,"Искренне благодарим Уруй Айаала от лица всей нашей медиагруппы и дружественного ОАО ""Ростелеком"" за… http://t.co/eYwBnbN383",1
1407633355,"Согласен, но только сбер самый легендарный )",1
1387119588,"#horseshow Вывод Webmoney на банковскую карту — где выгоднее: Сбербанк, Альфа-банк, ВТБ, Русский Стандарт, Открытие",0
1388903245,«Билайн» готовит «Разделяемый интернет» для нескольких номеров,0
1407690526,Кредитный отдел втб 24 в санкт петербурге http://t.co/59JA44FrPh,0
1386915489,МТС оштрафовали на 100 тысяч рублей за рассылку рекламы по смс,-1
1389078730,"Эй, @alfabank_ru ""@tcsbank: @twenty Вчера был, к примеру, рабочий день. Средств, тем не менее, не видим. Вероятно, он не был отправлен.""",-1
1406286809,http://t.co/Zdw84BqjiK Взять кредит в россельхозбанке кемерово,0
1406723675,Рассылка от @alfa_bank — http://t.co/J67fBSHTgS,0
1407625468,Кредит на газификацию сбербанк http://t.co/i88HrHYqpW,0
1387210436,"@voviha007, чем вызван данный отзыв? Напишите,пожалуйста,подробности указав номер МТС.   ^ИА #МТС",0
1406367521,"@EliasZotov Помогите мне,нужно дорогое лечение в Москве.номер карты сбербанк 639002629019890903 действие карты до 07.17",0
1406803355,"RT @vesti_kpss: ""Мегафон"" переводит капитал в гонконгские доллары http://t.co/fHImk1bU5r",0
1386433323,http://t.co/SGQLqfFXx5 | Банк втб пенсионерам кредит,0
1389907083,сбербанк студенческий кредит http://t.co/kLQOvVK4dK,0
